date,new_diagnoses,cum_diagnoses_article,cum_diagnoses,new_recoveries,cum_recoveries,new_deaths,cum_deaths,cum_tests,new_tests,adults,cum_children,new_children,cur_children,n_critical,ventilation,hospitalised,1vac,2vac,positive_percent,yandex_index,asympt_percent
2022-04-29,118.0,256084,256095.0,117.0,249123.0,2.0,5620.0,4365619.0,7747.0,,37293.0,18.0,7.0,71.0,13.0,595.0,,,90.0,0.6,16.0
2022-04-30,110.0,256194,256205.0,112.0,249235.0,3.0,5623.0,4372945.0,7326.0,,38011.0,718.0,7.0,81.0,15.0,601.0,,,84.0,1.9,16.0
2022-05-01,106.0,256300,256311.0,97.0,249332.0,2.0,5625.0,4379495.0,6550.0,,38029.0,18.0,7.0,70.0,12.0,599.0,,,92.0,2.5,16.0
2022-05-02,103.0,256403,256414.0,104.0,249436.0,2.0,5627.0,4384373.0,4878.0,,38056.0,27.0,7.0,71.0,13.0,599.0,,,100.0,0.5,16.0
2022-05-03,107.0,256510,256521.0,108.0,249544.0,2.0,5629.0,4389395.0,5022.0,,38056.0,0.0,7.0,63.0,16.0,594.0,,,85.0,0.5,16.0
2022-05-04,100.0,256610,256621.0,94.0,249638.0,2.0,5631.0,4394157.0,4762.0,,,,,65.0,16.0,621.0,,,87.0,0.5,16.0
2022-05-05,100.0,256710,256621.0,71.0,249709.0,0.0,5631.0,4400415.0,6258.0,,,,,64.0,16.0,610.0,,,90.0,0.6,16.0
2022-05-06,85.0,256795,256806.0,102.0,249811.0,4.0,5635.0,4406674.0,6259.0,,38113.0,,9.0,63.0,17.0,605.0,,,90.0,0.6,16.0
2022-05-07,84.0,256879,256890.0,109.0,249920.0,2.0,5637.0,4413202.0,6528.0,,38118.0,5.0,9.0,73.0,15.0,552.0,,,84.0,1.9,16.0
2022-05-08,81.0,256960,256971.0,98.0,250018.0,2.0,5639.0,4419011.0,5809.0,,38139.0,21.0,9.0,68.0,15.0,549.0,,,92.0,2.5,16.0
2022-05-09,82.0,257042,257053.0,92.0,250110.0,1.0,5640.0,,,,,,,,,,,,,0.5,16.0
2022-05-10,82.0,257124,257135.0,84.0,250194.0,1.0,5641.0,,,,,,,,,,,,,0.5,16.0
2022-05-11,82.0,257206,257217.0,88.0,250282.0,1.0,5642.0,,,,,,,,,,,,,0.5,16.0
2022-05-12,81.0,257287,257298.0,83.0,250365.0,1.0,5643.0,4439045.0,,,38207.0,,4.0,79.0,15.0,585.0,,,,0.6,16.0
2022-05-13,81.0,257368,257379.0,117.0,250482.0,1.0,5644.0,4445633.0,6588.0,,38229.0,22.0,5.0,67.0,19.0,589.0,,,,0.6,16.0
2022-05-14,77.0,257445,257456.0,145.0,250627.0,1.0,5645.0,4452018.0,6385.0,,38341.0,112.0,5.0,70.0,18.0,588.0,,,,1.9,16.0
2022-05-15,78.0,257519,257534.0,81.0,250708.0,1.0,5646.0,4457208.0,5190.0,,38259.0,-82.0,6.0,70.0,17.0,590.0,,,,2.5,16.0
2022-05-16,79.0,257594,257613.0,77.0,250785.0,1.0,5647.0,4461272.0,4064.0,,38269.0,10.0,6.0,71.0,17.0,579.0,,,,0.5,16.0
2022-05-17,80.0,257673,257693.0,91.0,250876.0,1.0,5648.0,4466681.0,5409.0,,38276.0,7.0,6.0,70.0,16.0,603.0,,,,0.5,16.0
2022-05-18,81.0,257745,257774.0,85.0,250961.0,1.0,5649.0,4472795.0,6114.0,,38289.0,13.0,6.0,75.0,16.0,635.0,,,,0.5,16.0
2022-05-19,82.0,257813,257856.0,93.0,251054.0,1.0,5650.0,4479048.0,6253.0,,38300.0,11.0,5.0,72.0,14.0,644.0,,,,0.6,16.0
2022-05-20,83.0,257883,257939.0,84.0,251138.0,1.0,5651.0,4485021.0,5973.0,,38315.0,15.0,2.0,67.0,10.0,640.0,,,,0.6,16.0
2022-05-21,84.0,257950,258023.0,79.0,251217.0,1.0,5652.0,4491082.0,6061.0,,38322.0,7.0,2.0,70.0,8.0,649.0,,,,1.9,16.0
2022-05-22,65.0,258015,258088.0,81.0,251298.0,1.0,5653.0,4495224.0,4142.0,,,,,,,,,,,2.5,16.0
2022-05-23,60.0,258075,258148.0,81.0,251379.0,1.0,5654.0,4500476.0,5252.0,,38348.0,,3.0,76.0,10.0,685.0,,,,0.5,16.0
2022-05-24,63.0,258138,258211.0,34.0,251413.0,2.0,5656.0,4505891.0,5415.0,,38354.0,6.0,3.0,75.0,6.0,692.0,,,,0.5,16.0
2022-05-25,59.0,258197,258270.0,60.0,251473.0,1.0,5657.0,4511698.0,5807.0,,38362.0,8.0,4.0,78.0,7.0,721.0,,,,0.5,16.0
2022-05-26,62.0,258259,258332.0,63.0,251536.0,1.0,5658.0,4517197.0,5499.0,,38370.0,8.0,4.0,79.0,10.0,722.0,,,,0.6,16.0
2022-05-27,60.0,258319,258392.0,67.0,251603.0,1.0,5659.0,4522705.0,5508.0,,38383.0,13.0,4.0,79.0,7.0,701.0,,,,0.6,16.0
2022-05-28,57.0,258376,258449.0,70.0,251673.0,1.0,5660.0,4527960.0,5255.0,,38392.0,9.0,4.0,76.0,8.0,686.0,,,,1.9,16.0
2022-05-29,55.0,258431,258504.0,72.0,251745.0,1.0,5661.0,4532681.0,4721.0,,38401.0,9.0,3.0,82.0,11.0,709.0,,,,2.5,16.0
2022-05-30,52.0,258483,258556.0,63.0,251808.0,1.0,5662.0,4535705.0,3024.0,,38403.0,2.0,5.0,87.0,12.0,671.0,,,,0.5,16.0
2022-05-31,56.0,258539,258612.0,68.0,251876.0,3.0,5665.0,4542235.0,6530.0,,38413.0,10.0,5.0,94.0,15.0,676.0,,,,0.5,16.0
2022-06-01,58.0,258597,258670.0,74.0,251950.0,4.0,5669.0,4548093.0,5858.0,,38421.0,8.0,,97.0,14.0,655.0,,,,0.5,16.0
2022-06-02,55.0,258652,258725.0,68.0,252018.0,1.0,5670.0,4553835.0,5742.0,,38429.0,8.0,,93.0,12.0,649.0,,,,0.6,16.0
2022-06-03,51.0,258703,258776.0,,,,,,,,,,,,,,,,,0.6,16.0
2022-06-04,51.0,258754,258827.0,,,,,,,,,,,,,,,,,1.9,16.0
2022-06-05,51.0,258805,,,252215.0,,5673.0,4569474.0,,,38450.0,,2.0,90.0,17.0,674.0,,,,2.5,16.0
2022-06-06,50.0,258855,,61.0,252276.0,1.0,5674.0,4573447.0,3973.0,,38458.0,8.0,,87.0,17.0,637.0,,,,0.5,16.0
2022-06-07,63.0,258918,258991.0,64.0,252340.0,2.0,5676.0,4578319.0,4872.0,655.0,38466.0,8.0,2.0,88.0,16.0,657.0,,,,0.5,16.0
2022-06-13,331.0,259249,,519.0,252859.0,2.0,5678.0,4605381.0,27062.0,622.0,38531.0,65.0,1.0,77.0,9.0,623.0,,,,0.5,16.0
2022-06-14,54.0,259303,,58.0,252917.0,1.0,5679.0,4608826.0,3445.0,606.0,38540.0,9.0,2.0,74.0,16.0,608.0,,,,0.6,16.0
2022-06-15,55.0,259358,,21.0,252938.0,0.0,5679.0,4613465.0,4639.0,649.0,38554.0,14.0,3.0,76.0,15.0,652.0,,,,0.6,16.0
2022-06-16,58.0,259416,,36.0,252974.0,1.0,5680.0,4618317.0,4852.0,640.0,38565.0,11.0,3.0,60.0,14.0,643.0,,,,1.9,16.0
2022-06-18,115.0,259531,,65.0,253039.0,0.0,5680.0,4627351.0,9034.0,616.0,38586.0,21.0,3.0,53.0,10.0,619.0,,,,2.5,16.0
2022-06-19,53.0,259584,,48.0,253087.0,1.0,5681.0,4631227.0,3876.0,610.0,38605.0,19.0,3.0,54.0,9.0,613.0,,,,0.5,16.0
2022-06-20,50.0,259634,259707.0,54.0,253141.0,0.0,5681.0,4634637.0,3410.0,635.0,38626.0,21.0,4.0,56.0,10.0,639.0,,,,0.5,16.0
2022-06-21,53.0,259687,,51.0,253192.0,0.0,5681.0,4640341.0,5704.0,632.0,38636.0,10.0,4.0,64.0,10.0,636.0,,,,0.5,16.0
2022-06-23,114.0,259801,,100.0,253292.0,1.0,5682.0,4653713.0,13372.0,593.0,38660.0,24.0,3.0,56.0,9.0,596.0,,,,0.6,16.0
2022-06-24,52.0,259853,,58.0,253350.0,1.0,5683.0,4658992.0,5279.0,538.0,38678.0,18.0,4.0,55.0,7.0,542.0,,,,0.6,16.0
2022-06-26,102.0,259955,,117.0,253467.0,0.0,5683.0,4670696.0,11704.0,507.0,38696.0,18.0,4.0,42.0,8.0,511.0,,,,1.9,16.0
2022-06-27,49.0,260004,,57.0,253524.0,1.0,5684.0,4676019.0,5323.0,486.0,38704.0,8.0,6.0,40.0,6.0,492.0,,,,2.5,16.0
