Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-03-07,2672492,2672550,2672444,4392,4434,4339,11814,11819,11808,85646,85646,85645,607,608,607,53,54,52,5286,5286,5284,1339,1339,1339,0.2901926694023332,0.3705879191510286,0.18286275144436206,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-08,2672749,2672848,2672674,3783,3842,3706,11048,11063,11029,86773,86775,86770,597,599,597,48,50,47,5290,5290,5287,1172,1183,1158,0.5223468049242,0.6670582544718515,0.3291529525998517,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-09,2672821,2672982,2672699,3469,3559,3352,10292,10320,10255,87684,87689,87677,684,686,683,45,48,44,5293,5294,5289,1009,1025,989,0.5223468049242,0.6670582544718515,0.3291529525998517,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-10,2672937,2673158,2672767,3184,3300,3037,9577,9623,9517,88639,88651,88628,612,614,611,42,45,40,5296,5298,5291,925,949,894,0.5223468049242,0.6670582544718515,0.3291529525998517,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-11,2673095,2673372,2672877,2924,3059,2756,8903,8969,8819,89489,89508,89471,538,540,537,39,43,37,5300,5302,5293,849,880,810,0.5107390981481068,0.6522347377058104,0.3218384425420773,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-12,2673300,2673628,2673036,2680,2828,2498,8269,8356,8160,90128,90156,90101,573,576,570,37,41,34,5302,5305,5295,780,816,735,0.5107390981481068,0.6522347377058104,0.3218384425420773,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-13,2673539,2673916,2673231,2457,2615,2268,7673,7780,7540,90811,90851,90767,470,473,468,34,38,32,5305,5309,5296,715,754,666,0.35983891005889335,0.4595290197472755,0.22674981179100895,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-14,2673908,2674316,2673571,2165,2318,1987,7104,7229,6951,91351,91405,91288,420,424,418,32,36,29,5308,5312,5298,655,697,605,0.2901926694023332,0.3705879191510286,0.18286275144436206,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-15,2674343,2674773,2673987,1876,2017,1714,6553,6691,6385,91735,91805,91652,442,447,438,29,34,27,5310,5315,5299,577,618,530,0.5223468049242,0.6670582544718515,0.3291529525998517,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-16,2674678,2675141,2674288,1737,1880,1577,6033,6182,5855,92038,92127,91933,462,470,456,28,32,25,5312,5317,5301,500,538,457,0.5223468049242,0.6670582544718515,0.3291529525998517,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-17,2675036,2675531,2674612,1608,1752,1447,5556,5715,5369,92273,92382,92146,475,485,466,26,31,24,5314,5320,5302,463,501,420,0.5223468049242,0.6670582544718515,0.3291529525998517,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-18,2675414,2675939,2674958,1487,1632,1317,5119,5286,4925,92561,92694,92405,367,375,360,25,29,22,5316,5322,5303,429,467,386,0.5107390981481068,0.6522347377058104,0.3218384425420773,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-19,2675815,2676369,2675329,1371,1515,1195,4717,4890,4517,92702,92859,92521,342,351,334,23,28,21,5318,5325,5304,396,435,351,0.5107390981481068,0.6522347377058104,0.3218384425420773,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
2022-03-20,2676234,2676813,2675719,1264,1406,1085,4346,4526,4144,92824,93007,92614,280,288,273,22,26,19,5320,5327,5305,365,404,319,0.35983891005889335,0.4595290197472755,0.22674981179100895,0.09802674409960241,0.042308680679726395,0.020618166991776883,0.013766063907113216,0.018512623425083988,0.0019157926001516308,0.46128227663555005,0.05029465709976124
