Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-02-16,2697211,2697400,2697056,12579,12718,12408,15334,15349,15316,49188,49189,49187,844,845,843,43,44,42,5090,5090,5088,3183,3183,3183,1.4525891784587963,1.6243900842574408,1.2817023268747083,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-17,2693994,2694411,2693661,13231,13502,12890,15929,15985,15860,51094,51099,51088,905,906,903,43,44,41,5093,5094,5090,3356,3393,3311,1.4525891784587963,1.6243900842574408,1.2817023268747083,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-18,2690632,2691318,2690094,13894,14295,13380,16580,16699,16431,53161,53178,53141,883,885,881,42,45,40,5096,5097,5092,3530,3603,3439,1.42030941893749,1.5882925268294978,1.2532200529441595,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-19,2687209,2688199,2686443,14490,15015,13806,17273,17472,17018,55234,55271,55188,941,945,935,42,45,39,5099,5101,5093,3707,3814,3570,1.42030941893749,1.5882925268294978,1.2532200529441595,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-20,2683644,2684978,2682615,15107,15781,14251,17997,18293,17617,57496,57567,57408,899,905,891,42,46,39,5103,5105,5095,3866,4006,3684,1.000672545160504,1.1190242802662371,0.8829504918470212,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-21,2681197,2682773,2679969,14608,15322,13708,18631,19027,18118,59609,59724,59465,1095,1108,1077,43,47,39,5106,5108,5097,4031,4211,3802,0.8069939880326645,0.9024389356985782,0.7120568482637268,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-22,2679334,2681073,2677928,13699,14423,12832,19029,19520,18402,61939,62113,61719,1135,1153,1111,44,49,40,5109,5112,5099,3898,4088,3657,1.4525891784587963,1.6243900842574408,1.2817023268747083,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-23,2675645,2677677,2673883,14625,15524,13668,19383,19976,18652,64332,64579,64020,1146,1168,1117,45,50,40,5112,5116,5100,3655,3848,3424,1.4525891784587963,1.6243900842574408,1.2817023268747083,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-24,2671814,2674201,2669654,15507,16584,14421,19876,20595,19033,66836,67174,66414,1094,1118,1061,46,52,41,5116,5120,5102,3902,4142,3647,1.4525891784587963,1.6243900842574408,1.2817023268747083,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-25,2667829,2670632,2665227,16365,17625,15121,20483,21347,19512,69430,69880,68880,1016,1042,981,46,52,41,5119,5125,5104,4138,4425,3848,1.42030941893749,1.5882925268294978,1.2532200529441595,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-26,2663787,2667053,2660711,17117,18553,15702,21174,22202,20059,72011,72589,71318,1031,1063,991,46,52,40,5123,5129,5106,4367,4703,4034,1.42030941893749,1.5882925268294978,1.2532200529441595,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-27,2659588,2663373,2655992,17874,19491,16273,21928,23134,20651,74676,75408,73820,1050,1089,1003,46,53,40,5126,5133,5108,4567,4950,4190,1.000672545160504,1.1190242802662371,0.8829504918470212,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-02-28,2656727,2660877,2652739,17293,18942,15681,22592,23973,21154,77330,78233,76293,1170,1223,1111,47,53,41,5130,5138,5109,4769,5201,4342,0.8069939880326645,0.9024389356985782,0.7120568482637268,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
2022-03-01,2654562,2658971,2650245,16220,17839,14694,22990,24522,21421,80144,81246,78900,1192,1252,1125,48,55,41,5133,5142,5111,4614,5054,4184,1.4525891784587963,1.6243900842574408,1.2817023268747083,0.1505871898798446,0.0926581091166233,0.1353857110219226,0.0739314822400156,0.0208635173958945,0.0011578882216712,0.4568599572759434,0.0635941529265526
