Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-03-05,2672502,2672609,2672359,5523,5651,5427,13271,13286,13261,82874,82875,82873,793,795,793,47,48,46,5278,5278,5277,1615,1615,1615,0.5268861722192483,0.6972292496522029,0.3806706912329137,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-06,2672335,2672541,2672052,5052,5280,4887,12557,12607,12520,84275,84280,84271,742,744,741,46,48,45,5281,5282,5279,1473,1507,1448,0.3712152576999248,0.4912296986185974,0.2681998051868255,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-07,2672428,2672695,2672051,4451,4717,4264,11828,11923,11759,85646,85662,85634,607,609,605,45,47,43,5284,5286,5281,1348,1409,1304,0.2993671433063911,0.3961529827569334,0.2162901654732464,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-08,2672655,2672963,2672210,3858,4132,3673,11074,11212,10975,86774,86806,86751,597,601,595,43,46,41,5288,5290,5283,1187,1258,1138,0.5388608579515038,0.7130753689624801,0.3893222978518435,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-09,2672672,2673042,2672109,3579,3903,3374,10334,10516,10208,87687,87739,87650,685,692,680,42,45,40,5291,5293,5285,1029,1102,980,0.5388608579515038,0.7130753689624801,0.3893222978518435,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-10,2672733,2673163,2672053,3321,3685,3104,9639,9868,9486,88648,88730,88591,613,621,607,41,44,39,5294,5297,5287,955,1041,900,0.5388608579515038,0.7130753689624801,0.3893222978518435,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-11,2672837,2673324,2672041,3082,3478,2858,8988,9265,8810,89506,89624,89426,540,549,533,39,43,37,5297,5300,5289,886,983,828,0.5268861722192483,0.6972292496522029,0.3806706912329137,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-12,2672989,2673528,2672081,2853,3270,2625,8377,8701,8176,90157,90314,90051,576,590,567,38,42,36,5299,5304,5290,822,928,762,0.5268861722192483,0.6972292496522029,0.3806706912329137,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-13,2673176,2673766,2672158,2642,3074,2414,7803,8172,7582,90855,91064,90719,474,487,465,37,41,34,5302,5307,5292,761,872,700,0.3712152576999248,0.4912296986185974,0.2681998051868255,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-14,2673510,2674132,2672420,2345,2757,2134,7255,7661,7018,91414,91677,91245,425,439,416,35,39,32,5305,5310,5294,704,820,644,0.2993671433063911,0.3961529827569334,0.2162901654732464,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-15,2673919,2674561,2672776,2044,2423,1857,6719,7152,6473,91817,92136,91617,449,468,437,33,37,31,5307,5313,5296,625,735,569,0.5388608579515038,0.7130753689624801,0.3893222978518435,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-16,2674207,2674882,2672973,1914,2300,1728,6212,6666,5962,92142,92518,91909,472,497,457,32,36,29,5309,5316,5297,545,646,495,0.5388608579515038,0.7130753689624801,0.3893222978518435,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-17,2674520,2675226,2673196,1789,2180,1606,5748,6221,5495,92401,92838,92134,487,517,470,31,35,28,5312,5318,5299,510,613,461,0.5388608579515038,0.7130753689624801,0.3893222978518435,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
2022-03-18,2674855,2675592,2673444,1672,2065,1477,5323,5813,5069,92718,93229,92413,377,401,364,30,34,27,5314,5321,5300,477,581,428,0.5268861722192483,0.6972292496522029,0.3806706912329137,0.08961312379987163,0.050156994859290864,0.028406222119441597,0.017136014459097935,0.025443114558515646,0.0014810983957398893,0.435222124054817,0.059736158773782376
