Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-03-26,2677894,2677911,2677872,1219,1237,1203,3009,3011,3008,92554,92555,92554,181,181,181,22,23,22,5410,5410,5410,327,327,327,0.8314278098540123,0.9797655127945256,0.6962596288218714,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-03-27,2678241,2678278,2678203,1204,1234,1174,2850,2858,2844,92402,92403,92401,159,159,158,22,23,22,5410,5411,5410,325,330,321,0.5857786842153268,0.6902893385597794,0.4905465566699548,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-03-28,2678673,2678724,2678624,1116,1150,1080,2702,2715,2690,92252,92255,92249,114,114,113,22,23,21,5410,5411,5410,321,329,313,0.4724021646897796,0.556684950451435,0.3956020618306087,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-03-29,2679146,2679206,2679086,1008,1044,970,2554,2572,2535,92041,92047,92036,109,110,109,21,22,20,5410,5412,5410,297,307,288,0.8503238964416031,1.002032910812583,0.7120837112950956,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-03-30,2679526,2679605,2679448,1003,1048,956,2414,2439,2389,91804,91813,91797,111,112,110,20,21,19,5410,5412,5410,269,278,258,0.8503238964416031,1.002032910812583,0.7120837112950956,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-03-31,2679912,2680011,2679820,992,1042,937,2292,2323,2260,91532,91544,91521,130,131,129,20,21,18,5410,5413,5410,267,279,255,0.8503238964416031,1.002032910812583,0.7120837112950956,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-01,2680303,2680424,2680199,978,1028,913,2184,2222,2144,91284,91302,91268,110,111,109,19,21,18,5410,5413,5410,264,278,250,0.8314278098540123,0.9797655127945256,0.6962596288218714,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-02,2680703,2680849,2680590,957,1005,883,2087,2130,2038,91008,91031,90986,104,105,103,19,20,17,5410,5414,5410,261,274,243,0.8314278098540123,0.9797655127945256,0.6962596288218714,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-03,2681107,2681279,2680987,934,980,853,1999,2045,1940,90720,90749,90690,99,101,98,18,19,17,5410,5414,5410,255,268,235,0.5857786842153268,0.6902893385597794,0.4905465566699548,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-04,2681572,2681761,2681446,861,902,779,1913,1962,1845,90422,90458,90383,94,95,92,17,19,16,5411,5415,5410,249,261,227,0.4724021646897796,0.556684950451435,0.3956020618306087,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-05,2682066,2682268,2681934,774,813,697,1821,1872,1746,90106,90149,90058,94,96,93,17,18,15,5411,5415,5410,229,240,208,0.8503238964416031,1.002032910812583,0.7120837112950956,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-06,2682490,2682714,2682347,765,806,683,1733,1785,1651,89795,89845,89735,80,81,78,16,17,14,5411,5415,5410,206,216,186,0.8503238964416031,1.002032910812583,0.7120837112950956,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-07,2682917,2683165,2682765,753,795,666,1654,1708,1566,89465,89523,89394,73,74,71,15,16,14,5411,5416,5410,204,215,182,0.8503238964416031,1.002032910812583,0.7120837112950956,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
2022-04-08,2683347,2683620,2683188,740,788,647,1584,1638,1489,89126,89191,89042,67,68,65,14,16,13,5411,5416,5410,201,212,177,0.8314278098540123,0.9797655127945256,0.6962596288218714,0.11392458818929448,0.08231956717702456,0.056529520042385026,0.03525030956856191,0.06528057743867936,0.003386911179983021,0.03137082277493707,0.03356618700893878
