Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-02-13,2704259,2704582,2704006,13069,13296,12778,13314,13338,13283,43926,43927,43924,655,657,655,41,42,41,5025,5025,5023,3281,3281,3281,1.1906264082379072,1.3785903203243524,0.9587349417232108,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-14,2701881,2702432,2701463,12838,13166,12401,14191,14272,14087,45633,45641,45623,678,680,677,40,41,39,5028,5028,5025,3487,3548,3409,0.9601825872886345,1.1117663873583488,0.7731733400993636,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-15,2699999,2700725,2699499,12218,12571,11712,14858,14997,14671,47398,47421,47369,745,750,742,39,40,38,5031,5032,5027,3425,3513,3309,1.7283286571195426,2.001179497245028,1.3917120121788544,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-16,2696253,2697315,2695482,13408,13964,12701,15501,15702,15213,49207,49252,49148,847,855,839,39,40,37,5034,5035,5028,3260,3354,3125,1.7283286571195426,2.001179497245028,1.3917120121788544,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-17,2692258,2693731,2691149,14592,15361,13658,16303,16607,15883,51147,51224,51041,912,923,900,39,41,38,5037,5038,5030,3577,3726,3389,1.7283286571195426,2.001179497245028,1.3917120121788544,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-18,2687991,2689957,2686470,15796,16756,14605,17244,17681,16660,53283,53411,53108,896,911,880,39,42,38,5040,5042,5032,3893,4099,3644,1.6899213536279971,1.9567088417506942,1.36078507857488,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-19,2683542,2686076,2681547,16932,18119,15469,18300,18900,17518,55465,55663,55200,966,987,942,40,43,38,5043,5045,5033,4215,4471,3897,1.6899213536279971,1.9567088417506942,1.36078507857488,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-20,2678798,2681987,2676251,18120,19565,16359,19453,20246,18442,57897,58194,57508,933,959,904,40,43,39,5046,5049,5035,4518,4834,4128,1.1906264082379072,1.3785903203243524,0.9587349417232108,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-21,2675420,2679106,2672451,17854,19390,16000,20540,21535,19290,60222,60632,59688,1161,1203,1112,42,45,40,5049,5052,5037,4835,5220,4365,0.9601825872886345,1.1117663873583488,0.7731733400993636,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-22,2672749,2676826,2669436,17022,18561,15186,21361,22541,19898,62836,63395,62119,1223,1274,1162,44,48,42,5052,5056,5039,4764,5174,4269,1.7283286571195426,2.001179497245028,1.3917120121788544,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-23,2667474,2672300,2663449,18711,20679,16567,22171,23541,20492,65576,66311,64645,1254,1315,1183,46,50,43,5056,5060,5041,4542,4952,4052,1.7283286571195426,2.001179497245028,1.3917120121788544,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-24,2661872,2667565,2656973,20371,22733,17872,23217,24821,21284,68506,69449,67322,1215,1280,1138,48,52,45,5060,5064,5042,4993,5518,4420,1.7283286571195426,2.001179497245028,1.3917120121788544,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-25,2655909,2662598,2650084,22039,24763,19140,24467,26380,22235,71616,72806,70138,1145,1214,1066,49,54,46,5063,5068,5045,5436,6066,4769,1.6899213536279971,1.9567088417506942,1.36078507857488,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
2022-02-26,2649715,2657507,2642912,23598,26660,20281,25882,28137,23307,74789,76261,72982,1188,1268,1096,49,55,46,5067,5073,5047,5881,6607,5107,1.6899213536279971,1.9567088417506942,1.36078507857488,0.151954622484349,0.08852119901281837,0.1785629326760502,0.083179510222474,0.021383227636433143,0.0009888138878986683,0.4655317871853743,0.0471434141244315
