Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-02-26,2676377,2676573,2676221,10246,10386,10070,17145,17160,17125,70344,70345,70342,918,919,918,46,48,45,5213,5213,5211,2819,2819,2819,0.8752156621946613,0.9540044554190348,0.7780254792881018,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-02-27,2674876,2675266,2674557,9950,10208,9636,16905,16960,16836,72392,72397,72384,902,905,901,47,49,45,5216,5217,5213,2734,2771,2687,0.6166292165462386,0.6721395026815926,0.5481543149529807,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-02-28,2674023,2674536,2673600,9145,9444,8784,16580,16686,16449,74314,74329,74292,960,963,957,48,51,45,5220,5221,5215,2655,2724,2571,0.4972816262469666,0.5420479860335424,0.44205993141369415,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-01,2673508,2674096,2673025,8209,8501,7854,16117,16271,15929,76242,76275,76199,940,945,935,49,52,45,5223,5225,5216,2440,2520,2344,0.8951069272445401,0.9756863748603763,0.7957078765446495,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-02,2672285,2672991,2671711,8108,8423,7718,15614,15810,15375,78154,78212,78081,851,857,845,49,53,45,5227,5230,5218,2190,2268,2096,0.8951069272445401,0.9756863748603763,0.7957078765446495,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-03,2671111,2671947,2670432,7993,8341,7565,15158,15396,14865,79876,79963,79766,870,880,861,49,53,44,5231,5234,5220,2163,2247,2059,0.8951069272445401,0.9756863748603763,0.7957078765446495,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-04,2669986,2670961,2669186,7868,8262,7400,14738,15021,14392,81640,81764,81484,773,783,763,48,53,43,5234,5238,5222,2133,2225,2018,0.8752156621946613,0.9540044554190348,0.7780254792881018,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-05,2668946,2670065,2668017,7703,8142,7198,14346,14674,13946,83186,83351,82980,823,836,808,48,53,43,5238,5242,5224,2099,2204,1974,0.8752156621946613,0.9540044554190348,0.7780254792881018,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-06,2667953,2669221,2666886,7536,8017,6998,13973,14349,13518,84758,84972,84492,780,795,764,47,52,42,5241,5247,5225,2055,2172,1920,0.6166292165462386,0.6721395026815926,0.5481543149529807,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-07,2667470,2668835,2666314,6956,7434,6437,13570,13991,13068,86357,86630,86022,644,659,630,46,51,41,5245,5251,5227,2011,2139,1867,0.4972816262469666,0.5420479860335424,0.44205993141369415,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-08,2667251,2668678,2666043,6264,6723,5793,13089,13542,12552,87740,88073,87333,652,669,634,45,50,39,5248,5255,5229,1856,1983,1717,0.8951069272445401,0.9756863748603763,0.7957078765446495,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-09,2666477,2668007,2665134,6216,6723,5744,12601,13082,12039,88923,89315,88446,776,801,750,44,49,38,5252,5259,5230,1671,1794,1545,0.8951069272445401,0.9756863748603763,0.7957078765446495,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-10,2665743,2667385,2664241,6150,6700,5669,12167,12693,11583,90222,90684,89664,708,732,682,44,49,38,5255,5262,5232,1658,1794,1532,0.8951069272445401,0.9756863748603763,0.7957078765446495,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
2022-03-11,2665046,2666810,2663382,6071,6658,5574,11777,12350,11171,91456,91990,90813,638,661,612,43,48,37,5258,5266,5234,1641,1787,1512,0.8752156621946613,0.9540044554190348,0.7780254792881018,0.1326999674325118,0.05944296114142604,0.05752110085601716,0.03244132097922472,0.02586809078042692,0.0016322523482142604,0.44918100815211576,0.06505852180156384
