Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-03-15,2674215,2674222,2674206,1956,1964,1950,6574,6575,6573,91722,91723,91722,442,442,441,28,29,27,5351,5352,5351,593,593,593,0.5731069500709481,0.796594215410633,0.4066887172849104,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-16,2674487,2674505,2674462,1858,1878,1842,6072,6076,6070,92028,92029,92026,463,464,462,28,29,26,5353,5354,5352,522,524,520,0.5731069500709481,0.796594215410633,0.4066887172849104,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-17,2674781,2674811,2674742,1760,1790,1738,5619,5628,5613,92268,92270,92266,478,479,477,28,30,26,5355,5356,5353,495,501,491,0.5731069500709481,0.796594215410633,0.4066887172849104,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-18,2675097,2675141,2675043,1664,1701,1634,5207,5222,5197,92566,92569,92563,370,372,368,27,29,25,5356,5359,5354,469,477,463,0.5603712400693718,0.7788921217348412,0.3976511902341346,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-19,2675440,2675499,2675369,1566,1613,1528,4832,4853,4815,92721,92726,92716,346,348,345,26,29,24,5358,5361,5355,444,454,436,0.5603712400693718,0.7788921217348412,0.3976511902341346,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-20,2675800,2675875,2675706,1472,1531,1427,4488,4515,4465,92861,92869,92853,285,287,283,25,28,22,5359,5363,5356,417,430,407,0.3948070100488755,0.5487649039495471,0.2801633385740494,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-21,2676246,2676332,2676137,1320,1381,1275,4164,4200,4135,92823,92835,92813,351,354,348,24,27,21,5361,5365,5356,392,408,380,0.3183927500394157,0.4425523418947961,0.2259381762693946,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-22,2676736,2676827,2676617,1160,1217,1118,3853,3896,3818,92899,92918,92885,256,259,254,23,26,20,5362,5366,5357,352,368,340,0.5731069500709481,0.796594215410633,0.4066887172849104,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-23,2677148,2677249,2677014,1101,1161,1059,3561,3611,3523,92866,92892,92848,227,230,224,21,24,19,5363,5368,5358,309,324,298,0.5731069500709481,0.796594215410633,0.4066887172849104,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-24,2677573,2677684,2677422,1043,1106,1000,3298,3354,3256,92783,92816,92760,207,211,205,20,23,18,5365,5370,5359,293,309,282,0.5731069500709481,0.796594215410633,0.4066887172849104,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-25,2678009,2678131,2677838,986,1054,941,3058,3120,3013,92663,92705,92635,188,191,185,19,21,16,5366,5371,5360,278,295,266,0.5603712400693718,0.7788921217348412,0.3976511902341346,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-26,2678458,2678592,2678267,927,1000,881,2839,2908,2791,92505,92556,92471,174,178,171,17,20,15,5367,5373,5360,263,281,251,0.5603712400693718,0.7788921217348412,0.3976511902341346,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-27,2678917,2679063,2678704,872,949,823,2638,2713,2587,92327,92389,92286,151,155,148,16,19,14,5368,5374,5361,247,267,235,0.3948070100488755,0.5487649039495471,0.2801633385740494,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
2022-03-28,2679425,2679578,2679198,781,856,736,2450,2530,2395,92143,92217,92093,107,110,104,15,17,13,5369,5375,5362,232,253,219,0.3183927500394157,0.4425523418947961,0.2259381762693946,0.0913996895624492,0.0565529945767775,0.0325399653473405,0.0171068135981119,0.0266049755847514,0.0020788520124269,0.3629871581093386,0.0739804322876473
