Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-01-17,2741450,2741459,2741426,999,1021,991,1624,1626,1623,31260,31261,31260,118,118,118,34,34,34,4803,4803,4803,279,279,279,0.720131461421649,0.8562485943108168,0.653544082271573,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-18,2741511,2741528,2741464,927,964,913,1602,1611,1599,31289,31290,31288,116,116,116,37,38,37,4806,4806,4806,267,272,264,1.296236630558968,1.5412474697594702,1.1763793480888314,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-19,2741461,2741497,2741373,969,1036,941,1581,1599,1574,31317,31320,31315,111,112,111,40,41,39,4809,4809,4809,247,257,243,1.296236630558968,1.5412474697594702,1.1763793480888314,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-20,2741408,2741461,2741278,1006,1096,968,1571,1603,1558,31346,31352,31343,104,105,104,41,42,40,4813,4813,4813,258,276,250,1.296236630558968,1.5412474697594702,1.1763793480888314,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-21,2741350,2741420,2741180,1039,1147,993,1569,1618,1549,31369,31381,31364,102,103,102,42,44,41,4816,4816,4816,268,292,258,1.2674313721021022,1.5069975259870378,1.150237584797969,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-22,2741294,2741381,2741085,1065,1187,1011,1574,1640,1547,31393,31413,31384,100,102,100,43,45,42,4820,4820,4819,277,305,264,1.2674313721021022,1.5069975259870378,1.150237584797969,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-23,2741233,2741343,2740980,1089,1249,1024,1584,1668,1549,31403,31432,31389,113,116,112,44,46,43,4823,4824,4823,283,316,269,0.8929630121628445,1.0617482569454129,0.8103946620167505,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-24,2741251,2741379,2740947,1038,1211,968,1589,1689,1545,31428,31469,31409,111,115,109,46,47,44,4827,4828,4826,290,332,273,0.720131461421649,0.8562485943108168,0.653544082271573,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-25,2741311,2741453,2740970,960,1132,892,1579,1699,1528,31451,31507,31426,111,115,109,47,48,45,4831,4832,4830,276,322,258,1.296236630558968,1.5412474697594702,1.1763793480888314,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-26,2741257,2741427,2740847,999,1199,921,1568,1710,1508,31470,31542,31437,112,118,110,47,49,46,4835,4836,4834,255,301,237,1.296236630558968,1.5412474697594702,1.1763793480888314,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-27,2741199,2741399,2740706,1035,1270,946,1566,1733,1497,31491,31582,31450,111,118,108,48,50,47,4839,4840,4838,266,319,245,1.296236630558968,1.5412474697594702,1.1763793480888314,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-28,2741136,2741368,2740544,1068,1345,967,1571,1769,1492,31501,31611,31450,121,130,117,49,51,48,4843,4844,4842,275,338,252,1.2674313721021022,1.5069975259870378,1.150237584797969,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-29,2741074,2741341,2740372,1093,1415,979,1582,1815,1491,31509,31641,31447,133,146,128,51,53,50,4847,4848,4846,284,358,257,1.2674313721021022,1.5069975259870378,1.150237584797969,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
2022-01-30,2741008,2741316,2740179,1118,1489,989,1596,1870,1493,31529,31695,31455,133,149,127,53,55,51,4851,4852,4850,291,377,261,0.8929630121628445,1.0617482569454129,0.8103946620167505,0.1423426977782848,0.1023729482218042,0.0951620779835139,0.0612622265564749,0.2166090298801876,0.0038514448668088,0.4996066905095218,0.0004310768951899
