Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-05-17,2700570,2700572,2700569,256,257,254,483,483,483,73472,73472,73472,22,22,22,15,15,15,5471,5471,5471,71,71,71,1.045207256798663,1.0904844638940412,1.0002420369249057,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-18,2700995,2701000,2700991,260,264,256,464,464,463,73068,73068,73068,18,19,18,13,13,13,5471,5471,5471,65,65,64,1.045207256798663,1.0904844638940412,1.0002420369249057,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-19,2701418,2701425,2701412,263,267,257,448,449,446,72655,72656,72655,23,23,23,12,12,11,5471,5471,5471,66,67,65,1.045207256798663,1.0904844638940412,1.0002420369249057,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-20,2701840,2701849,2701831,264,269,258,434,437,432,72245,72246,72244,25,25,25,10,11,10,5471,5471,5471,67,68,65,1.021980428869804,1.066251475807507,0.9780144361043522,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-21,2702261,2702271,2702251,262,269,256,423,426,420,71836,71838,71835,26,26,25,10,10,9,5471,5471,5471,67,68,65,1.021980428869804,1.066251475807507,0.9780144361043522,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-22,2702680,2702692,2702668,260,268,255,413,417,409,71429,71431,71428,26,26,25,9,9,8,5471,5471,5471,66,68,65,0.7200316657946346,0.7512226306825617,0.6890556254371571,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-23,2703114,2703126,2703100,244,251,238,403,407,398,71010,71013,71009,39,39,38,8,9,8,5471,5471,5471,66,68,64,0.5806706982214795,0.6058247021633562,0.5556900205138364,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-24,2703554,2703567,2703538,222,230,216,390,396,385,70609,70612,70606,35,36,35,8,9,7,5471,5471,5471,62,64,60,1.045207256798663,1.0904844638940412,1.0002420369249057,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-25,2703970,2703986,2703951,224,232,217,377,384,372,70211,70215,70208,28,29,28,8,9,7,5471,5471,5471,56,58,55,1.045207256798663,1.0904844638940412,1.0002420369249057,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-26,2704384,2704402,2704363,225,234,217,367,374,361,69810,69815,69806,26,26,25,7,8,7,5471,5471,5471,57,59,55,1.045207256798663,1.0904844638940412,1.0002420369249057,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-27,2704796,2704815,2704772,224,235,217,358,366,351,69410,69416,69405,23,23,22,7,8,6,5471,5471,5471,57,59,55,1.021980428869804,1.066251475807507,0.9780144361043522,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-28,2705208,2705229,2705181,223,234,214,350,359,343,69012,69019,69006,20,20,19,6,7,6,5471,5471,5471,57,59,55,1.021980428869804,1.066251475807507,0.9780144361043522,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-29,2705617,2705641,2705587,221,232,212,343,352,335,68613,68621,68606,19,19,18,6,7,5,5471,5471,5471,56,59,54,0.7200316657946346,0.7512226306825617,0.6890556254371571,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
2022-05-30,2706038,2706063,2706006,206,218,197,335,346,326,68215,68225,68207,18,19,18,5,7,5,5471,5471,5471,56,59,54,0.5806706982214795,0.6058247021633562,0.5556900205138364,0.08845484422861426,0.05638705443125024,0.09604542127912127,0.03350149058866832,0.10265677783832766,0.009700891951321362,0.0026862356159265246,0.0033074446990446218
