Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-01-31,2734925,2734968,2734901,4329,4350,4290,3508,3511,3504,32333,32334,32333,219,220,219,45,45,44,4929,4929,4929,1082,1082,1082,1.7407548206856225,2.119394974473953,1.1577470450351663,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-01,2734066,2734137,2733995,4421,4480,4365,3940,3949,3926,32647,32648,32645,242,243,242,41,42,41,4933,4933,4932,1153,1159,1143,3.13335867723412,3.8149109540531154,2.0839446810632993,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-02,2732117,2732256,2731946,5476,5614,5368,4434,4464,4406,33048,33052,33044,239,240,239,38,40,37,4936,4936,4934,1178,1194,1163,3.13335867723412,3.8149109540531154,2.0839446810632993,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-03,2729811,2730056,2729558,6644,6828,6463,5091,5151,5038,33524,33533,33514,244,246,243,35,38,35,4939,4939,4937,1459,1496,1430,3.13335867723412,3.8149109540531154,2.0839446810632993,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-04,2727067,2727480,2726742,7974,8185,7678,5919,6012,5824,34106,34126,34086,247,250,246,33,36,32,4942,4942,4940,1771,1819,1722,3.0637284844066954,3.7301351550741577,2.037634799261893,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-05,2723882,2724526,2723489,9437,9667,8992,6925,7051,6765,34758,34793,34722,310,314,307,32,36,31,4944,4945,4942,2125,2181,2046,3.0637284844066954,3.7301351550741577,2.037634799261893,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-06,2720105,2721058,2719635,11142,11566,10508,8122,8281,7873,35632,35686,35568,309,313,304,31,35,30,4947,4947,4944,2518,2579,2399,2.158535977650172,2.6280497683477013,1.4356063358436062,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-07,2717103,2718309,2716428,11811,12332,11077,9402,9594,9043,36588,36665,36484,403,409,393,31,36,30,4949,4950,4947,2973,3086,2804,1.7407548206856225,2.119394974473953,1.1577470450351663,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-08,2714470,2715876,2713737,12020,12457,11253,10598,10833,10131,37774,37881,37614,442,449,428,32,38,30,4952,4953,4949,3151,3290,2955,3.13335867723412,3.8149109540531154,2.0839446810632993,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-09,2708922,2710750,2707822,14816,15452,13821,11949,12261,11364,39016,39157,38789,597,609,574,34,41,32,4955,4956,4952,3207,3324,3003,3.13335867723412,3.8149109540531154,2.0839446810632993,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-10,2702429,2704844,2700992,17907,18719,16583,13728,14149,12982,40555,40745,40239,674,690,645,37,45,35,4958,4959,4955,3953,4123,3688,3.13335867723412,3.8149109540531154,2.0839446810632993,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-11,2694796,2697990,2693025,21413,22362,19651,15950,16498,14985,42296,42549,41870,831,853,790,42,51,39,4961,4962,4958,4778,4995,4425,3.0637284844066954,3.7301351550741577,2.037634799261893,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-12,2686029,2690204,2683701,25245,26714,22951,18632,19316,17377,44521,44860,43941,850,875,804,47,58,43,4964,4966,4962,5714,5967,5243,3.0637284844066954,3.7301351550741577,2.037634799261893,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
2022-02-13,2675745,2681155,2672247,29684,31914,26735,21810,22725,20181,47121,47565,46343,909,938,854,51,64,48,4968,4970,4966,6736,7128,6124,2.158535977650172,2.6280497683477013,1.4356063358436062,0.17260459679526755,0.1141267971925597,0.3823371097768309,0.14554127975565856,0.040512921939325174,0.002301939303258219,0.4895397570888397,0.01668206095410649
