Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-03-30,2679512,2679531,2679501,1011,1021,994,2415,2416,2413,91799,91799,91798,110,110,110,20,20,19,5422,5422,5422,269,269,269,0.8663790883142742,0.9882108951318795,0.7819520623258173,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-03-31,2679891,2679925,2679873,1005,1019,978,2295,2299,2289,91526,91527,91525,130,130,129,20,21,19,5422,5422,5422,270,272,265,0.8663790883142742,0.9882108951318795,0.7819520623258173,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-01,2680276,2680321,2680254,993,1010,962,2190,2196,2178,91277,91279,91275,110,110,109,20,21,19,5422,5422,5422,268,272,261,0.8471262196850683,0.966250653017838,0.7645753498296881,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-02,2680671,2680723,2680641,974,994,942,2096,2104,2079,91002,91004,90998,105,105,104,20,21,19,5422,5423,5422,265,269,256,0.8471262196850683,0.966250653017838,0.7645753498296881,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-03,2681071,2681127,2681031,952,977,923,2010,2021,1989,90714,90718,90708,100,100,99,20,21,18,5422,5423,5422,259,265,251,0.5968389275053888,0.6807675055352949,0.5386780873800074,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-04,2681532,2681592,2681486,878,905,851,1925,1941,1902,90417,90422,90408,95,95,94,20,21,18,5422,5423,5422,254,260,246,0.4813217157301525,0.5490060528510442,0.4344178124032318,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-05,2682023,2682089,2681973,790,817,763,1835,1854,1810,90103,90110,90091,95,96,94,19,21,17,5422,5424,5422,234,241,227,0.8663790883142742,0.9882108951318795,0.7819520623258173,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-06,2682442,2682520,2682383,783,812,751,1749,1770,1720,89793,89803,89777,81,82,80,19,20,17,5422,5424,5422,210,218,203,0.8663790883142742,0.9882108951318795,0.7819520623258173,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-07,2682865,2682950,2682796,772,807,739,1672,1696,1640,89466,89479,89446,74,75,73,18,20,16,5422,5424,5422,208,216,200,0.8663790883142742,0.9882108951318795,0.7819520623258173,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-08,2683290,2683381,2683208,759,801,727,1603,1630,1569,89130,89146,89105,68,69,67,17,19,15,5422,5424,5422,206,215,197,0.8471262196850683,0.966250653017838,0.7645753498296881,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-09,2683721,2683816,2683622,741,791,708,1540,1573,1504,88785,88805,88755,63,64,62,17,18,14,5422,5425,5422,202,213,194,0.8471262196850683,0.966250653017838,0.7645753498296881,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-10,2684155,2684252,2684035,722,781,687,1482,1522,1446,88437,88462,88402,55,56,53,16,17,14,5422,5425,5422,197,211,189,0.5968389275053888,0.6807675055352949,0.5386780873800074,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-11,2684634,2684733,2684500,665,724,630,1423,1470,1388,88076,88106,88036,54,55,52,15,16,13,5422,5425,5422,192,208,183,0.4813217157301525,0.5490060528510442,0.4344178124032318,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
2022-04-12,2685135,2685237,2684992,597,653,566,1360,1413,1323,87701,87737,87657,59,60,57,14,15,12,5422,5425,5422,177,193,168,0.8663790883142742,0.9882108951318795,0.7819520623258173,0.0925176270696715,0.07431857461968568,0.06817981037475501,0.033421207871174315,0.08602419317306936,0.0048867679975796606,0.015535269561619035,0.021959790525908483
