Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-01-02,2741738,2741752,2741727,1247,1257,1235,2120,2121,2119,30297,30299,30296,168,169,168,45,46,43,4673,4673,4672,308,308,308,0.7045415683869973,0.7390448633555406,0.6778671232935,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-03,2741750,2741772,2741733,1164,1177,1147,2081,2085,2077,30452,30455,30449,120,122,120,44,47,43,4676,4677,4674,300,303,297,0.5681786841830623,0.5960039220609199,0.5466670349141128,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-04,2741807,2741833,2741787,1058,1072,1041,2028,2033,2020,30586,30591,30582,87,89,87,42,45,40,4680,4680,4676,282,285,277,1.022721631529513,1.072807059709656,0.9840006628454032,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-05,2741758,2741790,2741731,1069,1086,1049,1972,1980,1962,30703,30709,30697,64,66,63,40,43,37,4683,4684,4678,260,263,255,1.022721631529513,1.072807059709656,0.9840006628454032,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-06,2741712,2741753,2741676,1075,1097,1051,1926,1937,1913,30759,30766,30752,93,96,92,37,41,35,4686,4687,4680,268,272,263,1.022721631529513,1.072807059709656,0.9840006628454032,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-07,2741670,2741722,2741623,1077,1104,1048,1887,1902,1870,30814,30823,30805,115,118,114,37,40,34,4689,4690,4682,270,276,264,0.9999944841621896,1.048966902827219,0.9621339814488388,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-08,2741636,2741701,2741577,1072,1104,1037,1853,1872,1832,30862,30873,30851,137,140,136,37,41,34,4692,4693,4684,273,280,266,0.9999944841621896,1.048966902827219,0.9621339814488388,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-09,2741605,2741685,2741533,1065,1103,1024,1823,1846,1796,30940,30955,30927,124,127,123,37,42,34,4695,4696,4686,273,282,264,0.7045415683869973,0.7390448633555406,0.6778671232935,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-10,2741647,2741736,2741567,994,1032,953,1788,1816,1757,31013,31033,30996,111,115,110,37,42,34,4698,4700,4688,278,287,267,0.5681786841830623,0.5960039220609199,0.5466670349141128,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-11,2741728,2741822,2741641,905,940,867,1741,1773,1706,31061,31085,31040,117,121,115,37,42,33,4701,4703,4690,256,266,245,1.022721631529513,1.072807059709656,0.9840006628454032,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-12,2741717,2741820,2741620,914,952,876,1693,1728,1654,31108,31138,31081,117,121,115,37,42,33,4704,4706,4692,238,247,228,1.022721631529513,1.072807059709656,0.9840006628454032,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-13,2741710,2741824,2741600,919,961,879,1652,1691,1611,31152,31188,31120,112,117,110,36,42,33,4707,4709,4694,238,248,228,1.022721631529513,1.072807059709656,0.9840006628454032,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-14,2741705,2741832,2741582,922,968,877,1618,1661,1574,31183,31226,31146,115,120,112,36,42,32,4710,4712,4696,242,253,231,0.9999944841621896,1.048966902827219,0.9621339814488388,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
2022-01-15,2741707,2741848,2741569,917,967,869,1589,1636,1541,31217,31266,31173,110,115,108,36,42,32,4712,4715,4698,242,254,230,0.9999944841621896,1.048966902827219,0.9621339814488388,0.1141067595181818,0.0715810194322185,0.0795764054611604,0.0396470064344929,0.1421979777551154,0.0077599574784311,0.4792471838432587,0.0395748706610634
