Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-01-15,2741462,2741472,2741455,1026,1033,1017,1644,1645,1643,31207,31207,31206,111,111,111,41,41,41,4797,4797,4796,265,265,265,1.1635026544691414,1.2664010201694682,1.088229541629854,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-16,2741421,2741443,2741406,1040,1052,1022,1635,1637,1631,31237,31238,31237,114,114,114,42,42,41,4800,4800,4800,268,270,265,0.8197405065578043,0.8922370823921252,0.7667071770573971,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-17,2741454,2741485,2741434,984,999,962,1622,1627,1615,31263,31264,31262,119,120,119,42,43,42,4803,4804,4803,278,281,273,0.6610810536756485,0.7195460341871978,0.618312239562417,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-18,2741526,2741560,2741499,905,923,885,1597,1604,1586,31293,31295,31291,117,118,117,43,44,42,4807,4807,4806,263,266,257,1.1899458966161676,1.295182861536956,1.1129620312123507,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-19,2741497,2741536,2741455,932,960,911,1570,1581,1557,31322,31325,31319,113,114,112,44,45,42,4810,4811,4809,241,246,235,1.1899458966161676,1.295182861536956,1.1129620312123507,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-20,2741468,2741516,2741414,955,988,928,1553,1569,1536,31350,31356,31345,105,106,105,44,45,42,4814,4815,4812,248,256,242,1.1899458966161676,1.295182861536956,1.1129620312123507,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-21,2741437,2741498,2741373,975,1010,943,1542,1563,1521,31372,31380,31365,103,104,102,43,44,42,4817,4818,4815,254,263,247,1.1635026544691414,1.2664010201694682,1.088229541629854,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-22,2741410,2741487,2741339,987,1022,947,1535,1561,1510,31393,31403,31383,100,101,99,43,44,41,4821,4822,4818,259,269,251,1.1635026544691414,1.2664010201694682,1.088229541629854,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-23,2741382,2741478,2741303,998,1036,949,1532,1561,1502,31398,31412,31385,112,113,110,43,44,41,4824,4826,4821,263,272,252,0.8197405065578043,0.8922370823921252,0.7667071770573971,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-24,2741425,2741533,2741338,943,981,892,1525,1557,1488,31417,31435,31399,109,111,107,43,44,41,4828,4829,4824,266,276,252,0.6610810536756485,0.7195460341871978,0.618312239562417,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-25,2741504,2741619,2741410,866,903,820,1505,1539,1463,31432,31455,31409,108,110,106,43,44,41,4831,4833,4827,251,261,237,1.1899458966161676,1.295182861536956,1.1129620312123507,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-26,2741488,2741613,2741378,891,933,844,1482,1520,1436,31442,31470,31413,108,111,106,43,44,41,4835,4836,4830,230,240,218,1.1899458966161676,1.295182861536956,1.1129620312123507,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-27,2741471,2741611,2741347,911,958,861,1467,1510,1418,31452,31485,31417,106,109,103,43,44,41,4838,4840,4833,237,248,225,1.1899458966161676,1.295182861536956,1.1129620312123507,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
2022-01-28,2741452,2741611,2741316,929,980,872,1459,1505,1405,31449,31488,31408,115,118,111,43,45,41,4841,4844,4836,243,255,229,1.1635026544691414,1.2664010201694682,1.088229541629854,0.1361692376515614,0.0822180461939241,0.086935927399882,0.0501334982628147,0.1837324866067877,0.0039361483803418,0.4849925802763584,0.0156548951175601
