Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-04-24,2690372,2690376,2690367,496,500,492,914,915,914,82992,82993,82992,43,43,42,12,12,12,5460,5460,5460,134,134,134,0.7427058842195166,0.8044699156979893,0.6812413640489068,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-04-25,2690842,2690850,2690834,459,466,454,889,890,887,82594,82595,82594,31,31,31,13,13,12,5460,5460,5460,132,133,131,0.5989563582415455,0.6487660610467656,0.5493881968136345,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-04-26,2691327,2691336,2691317,415,423,409,858,861,856,82183,82184,82183,33,33,32,13,13,11,5460,5460,5460,122,124,121,1.0781214448347818,1.1677789098841782,0.9888987542645421,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-04-27,2691770,2691782,2691754,415,426,408,828,832,824,81763,81765,81762,40,41,40,13,13,11,5460,5460,5460,110,112,109,1.0781214448347818,1.1677789098841782,0.9888987542645421,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-04-28,2692213,2692228,2692191,413,427,404,801,807,796,81347,81349,81345,43,43,42,13,14,12,5460,5460,5460,110,113,108,1.0781214448347818,1.1677789098841782,0.9888987542645421,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-04-29,2692654,2692673,2692626,409,426,399,777,786,771,80933,80937,80931,41,42,40,14,15,12,5460,5460,5460,110,114,107,1.0541631905051199,1.1418282674423077,0.9669232263919968,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-04-30,2693097,2693120,2693063,403,422,391,756,767,748,80519,80524,80516,40,41,39,14,15,12,5460,5460,5460,109,113,106,1.0541631905051199,1.1418282674423077,0.9669232263919968,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-01,2693538,2693566,2693499,397,417,383,736,749,726,80099,80105,80095,44,45,43,14,15,12,5460,5460,5460,107,112,104,0.7427058842195166,0.8044699156979893,0.6812413640489068,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-02,2694004,2694034,2693961,368,387,354,715,730,704,79688,79696,79682,40,41,39,15,16,12,5460,5460,5460,106,111,102,0.5989563582415455,0.6487660610467656,0.5493881968136345,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-03,2694480,2694513,2694434,333,351,320,690,707,678,79282,79293,79274,30,31,29,15,16,12,5460,5460,5460,98,103,94,1.0781214448347818,1.1677789098841782,0.9888987542645421,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-04,2694923,2694959,2694869,333,354,319,665,684,652,78853,78866,78844,41,42,40,14,16,12,5460,5460,5460,88,93,85,1.0781214448347818,1.1677789098841782,0.9888987542645421,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-05,2695364,2695404,2695304,331,354,317,643,665,629,78440,78456,78429,36,37,35,15,16,12,5460,5460,5460,88,94,85,1.0781214448347818,1.1677789098841782,0.9888987542645421,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-06,2695804,2695848,2695737,329,353,313,624,647,609,78023,78043,78011,35,36,33,14,16,11,5460,5460,5460,88,94,84,1.0541631905051199,1.1418282674423077,0.9669232263919968,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
2022-05-07,2696244,2696293,2696171,324,349,307,607,632,590,77602,77625,77587,38,39,36,14,16,11,5460,5460,5460,87,94,83,1.0541631905051199,1.1418282674423077,0.9669232263919968,0.10700975054569986,0.07347461286968672,0.07352966015201962,0.037838739694019505,0.1810969221546713,0.009637210186102483,0.00448994073814527,0.006132458775602946
