Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-02-25,2677939,2678075,2677747,10567,10738,10445,17349,17368,17335,68251,68252,68250,933,935,933,48,49,48,5201,5201,5200,2887,2887,2887,0.888753398398427,0.9682665454620129,0.8204923097986342,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-02-26,2676332,2676596,2675941,10289,10605,10077,17150,17217,17102,70345,70352,70340,919,920,918,49,51,47,5205,5205,5202,2819,2865,2787,0.888753398398427,0.9682665454620129,0.8204923097986342,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-02-27,2674777,2675165,2674175,10033,10475,9753,16922,17060,16830,72395,72416,72381,903,905,901,49,51,47,5208,5210,5204,2745,2830,2689,0.6261671670534371,0.6821877933936907,0.5780741273581286,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-02-28,2673880,2674338,2673130,9251,9737,8964,16615,16831,16475,74320,74365,74291,961,965,957,50,52,47,5212,5214,5206,2677,2795,2602,0.5049735218172879,0.5501514462852345,0.46618881238558757,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-01,2673321,2673811,2672464,8334,8818,8075,16171,16459,15994,76255,76334,76204,941,948,936,50,53,47,5216,5218,5209,2468,2598,2392,0.9089523392711187,0.9902726033134222,0.8391398622940577,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-02,2672013,2672606,2670964,8284,8844,7918,15693,16050,15488,78177,78301,78098,853,862,846,50,54,47,5220,5222,5211,2223,2353,2155,0.9089523392711187,0.9902726033134222,0.8391398622940577,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-03,2670753,2671526,2669494,8211,8848,7758,15267,15700,15031,79911,80088,79803,874,887,865,50,54,46,5223,5226,5213,2210,2360,2113,0.9089523392711187,0.9902726033134222,0.8391398622940577,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-04,2669540,2670495,2668054,8122,8835,7596,14882,15397,14576,81692,81936,81550,777,791,768,49,53,46,5227,5231,5215,2191,2361,2070,0.888753398398427,0.9682665454620129,0.8204923097986342,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-05,2668410,2669548,2666690,7985,8768,7400,14526,15127,14146,83260,83578,83083,828,849,816,48,53,45,5231,5235,5217,2167,2357,2027,0.888753398398427,0.9682665454620129,0.8204923097986342,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-06,2667326,2668651,2665359,7845,8693,7208,14189,14879,13734,84859,85267,84636,787,810,772,48,52,44,5234,5239,5219,2130,2339,1974,0.6261671670534371,0.6821877933936907,0.5780741273581286,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-07,2666775,2668240,2664637,7264,8098,6628,13821,14592,13296,86493,87007,86197,651,672,637,47,51,43,5238,5243,5221,2093,2319,1923,0.5049735218172879,0.5501514462852345,0.46618881238558757,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-08,2666498,2668085,2664235,6563,7345,5944,13369,14203,12785,87911,88534,87540,660,687,642,45,49,41,5241,5247,5223,1938,2160,1768,0.9089523392711187,0.9902726033134222,0.8391398622940577,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-09,2665617,2667431,2663128,6552,7384,5851,12909,13797,12266,89131,89863,88683,789,829,762,44,48,41,5245,5251,5225,1751,1960,1586,0.9089523392711187,0.9902726033134222,0.8391398622940577,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
2022-03-10,2664775,2666814,2662046,6517,7400,5752,12507,13452,11799,90477,91338,89933,722,761,693,44,48,40,5248,5255,5227,1748,1970,1561,0.9089523392711187,0.9902726033134222,0.8391398622940577,0.11188423250071074,0.06345526618982134,0.07302242858525838,0.03529468331091765,0.025587833597021502,0.0013262147533620937,0.45619033616828997,0.052235073948471815
