Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2022-03-24,2677212,2677230,2677197,1238,1251,1222,3399,3401,3397,92800,92800,92800,211,211,211,21,21,21,5408,5408,5408,334,334,334,0.8155655350366283,0.9847358247446946,0.6083180845350533,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-25,2677564,2677597,2677538,1217,1238,1190,3190,3195,3184,92695,92696,92694,193,193,192,22,22,21,5408,5409,5408,330,333,326,0.797441856480259,0.9628528064170347,0.5947999048787188,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-26,2677929,2677975,2677888,1187,1219,1155,3005,3014,2993,92555,92557,92554,181,182,180,22,23,21,5409,5410,5408,324,330,317,0.797441856480259,0.9628528064170347,0.5947999048787188,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-27,2678303,2678363,2678238,1155,1203,1112,2838,2853,2821,92402,92406,92399,158,159,157,22,23,21,5409,5411,5408,316,325,308,0.5618340352474552,0.6783735681574562,0.41906356934637,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-28,2678753,2678828,2678669,1061,1115,1013,2681,2704,2658,92250,92256,92243,113,114,112,21,22,21,5410,5412,5408,308,321,296,0.453091963909238,0.5470754581914969,0.3379544914083629,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-29,2679241,2679325,2679145,950,1005,903,2523,2555,2494,92036,92045,92026,108,109,107,20,21,19,5410,5413,5408,283,297,270,0.8155655350366283,0.9847358247446946,0.6083180845350533,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-30,2679648,2679749,2679529,932,997,880,2375,2414,2339,91794,91807,91780,110,111,108,19,20,18,5410,5414,5408,253,268,241,0.8155655350366283,0.9847358247446946,0.6083180845350533,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-03-31,2680061,2680182,2679915,912,988,853,2242,2291,2200,91516,91534,91498,128,129,126,19,20,18,5411,5415,5408,248,266,235,0.8155655350366283,0.9847358247446946,0.6083180845350533,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-04-01,2680478,2680621,2680300,890,979,822,2123,2183,2074,91260,91285,91237,108,109,106,18,19,17,5411,5416,5408,243,263,227,0.797441856480259,0.9628528064170347,0.5947999048787188,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-04-02,2680904,2681072,2680692,864,966,787,2016,2087,1958,90975,91009,90946,102,103,100,18,18,17,5411,5417,5408,237,261,219,0.797441856480259,0.9628528064170347,0.5947999048787188,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-04-03,2681334,2681528,2681085,837,952,752,1917,2002,1851,90676,90720,90638,96,98,94,17,18,16,5412,5417,5408,230,257,210,0.5618340352474552,0.6783735681574562,0.41906356934637,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-04-04,2681816,2682028,2681541,766,882,683,1822,1919,1747,90365,90422,90318,90,92,88,16,17,15,5412,5418,5408,223,254,200,0.453091963909238,0.5470754581914969,0.3379544914083629,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-04-05,2682325,2682548,2682031,685,794,608,1724,1831,1642,90037,90107,89980,90,93,88,15,16,15,5412,5419,5408,204,235,182,0.8155655350366283,0.9847358247446946,0.6083180845350533,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
2022-04-06,2682775,2683018,2682449,670,787,590,1630,1746,1543,89711,89796,89641,76,78,74,15,15,14,5413,5420,5408,182,212,162,0.8155655350366283,0.9847358247446946,0.6083180845350533,0.1406440486394578,0.0694613624749599,0.0367770420637074,0.0261597636076407,0.0608225024655988,0.001823054883133,0.1126086687065631,0.0825168118731315
