Date,S_mean,S_max,S_min,E_mean,E_max,E_min,I_mean,I_max,I_min,R_mean,R_max,R_min,H_mean,H_max,H_min,C_mean,C_max,C_min,D_mean,D_max,D_min,fk_mean,fk_max,fk_min,R0_mean,R0_max,R0_min,alpha_e_mean,alpha_e_std,alpha_i_mean,alpha_i_std,eps_hc_mean,eps_hc_std,mu_mean,mu_std
2021-07-08,2754613,2754616,2754610,823,826,821,1757,1757,1756,38634,38655,38574,155,220,129,63,68,58,2121,2121,2121,156,156,156,1.4795325804533506,1.7904982606556477,1.2275538727536417,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-09,2754444,2754448,2754439,848,852,844,1775,1776,1774,38757,38795,38649,153,270,108,66,73,58,2124,2124,2123,164,164,163,1.4434464199544887,1.746827571371364,1.1976135343937968,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-10,2754262,2754267,2754255,880,885,876,1797,1799,1796,38881,38934,38734,153,310,91,68,76,58,2126,2127,2126,168,168,167,1.515618740952213,1.834168949939932,1.2574942111134866,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-11,2754075,2754086,2754068,912,917,902,1823,1825,1821,39007,39072,38827,153,342,78,69,77,59,2129,2130,2128,171,172,170,1.515618740952213,1.834168949939932,1.2574942111134866,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-12,2753931,2753947,2753922,899,907,887,1848,1851,1845,39134,39210,38928,153,369,68,69,78,61,2132,2133,2131,177,178,175,1.1547571359635909,1.397462057097091,0.9580908275150374,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-13,2753805,2753823,2753795,871,879,859,1869,1872,1863,39264,39348,39035,154,391,60,70,77,63,2135,2137,2133,176,178,174,1.010412493968142,1.2227792999599545,0.8383294740756576,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-14,2753620,2753641,2753608,902,910,889,1888,1892,1881,39394,39486,39146,154,409,54,70,76,65,2138,2140,2136,169,170,166,1.4795325804533506,1.7904982606556477,1.2275538727536417,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-15,2753426,2753452,2753410,937,947,921,1911,1916,1903,39526,39625,39261,155,424,50,70,75,66,2140,2143,2138,177,179,175,1.515618740952213,1.834168949939932,1.2574942111134866,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-16,2753232,2753265,2753210,965,980,946,1939,1945,1928,39660,39766,39380,157,437,46,70,73,66,2143,2146,2141,183,185,180,1.4795325804533506,1.7904982606556477,1.2275538727536417,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-17,2753039,2753081,2753008,989,1010,965,1968,1977,1954,39796,39907,39502,158,449,43,70,72,66,2146,2149,2143,187,190,183,1.4434464199544887,1.746827571371364,1.1976135343937968,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-18,2752836,2752889,2752794,1018,1045,987,2000,2013,1983,39934,40051,39627,160,460,41,70,74,66,2149,2152,2146,193,197,188,1.4795325804533506,1.7904982606556477,1.2275538727536417,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-19,2752681,2752742,2752631,998,1029,965,2031,2047,2009,40074,40196,39754,161,470,39,69,76,66,2152,2155,2148,199,205,193,1.1186709754647286,1.3537913678128068,0.9281504891551924,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-20,2752558,2752622,2752504,953,982,922,2053,2074,2028,40216,40343,39884,163,479,38,69,78,66,2155,2158,2151,193,199,187,0.9021540124715554,1.0917672321071024,0.748508458996123,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
2021-07-21,2752355,2752424,2752296,988,1016,957,2074,2098,2045,40359,40491,40016,165,487,37,69,80,64,2157,2160,2153,184,190,178,1.4795325804533506,1.7904982606556477,1.2275538727536417,0.1266094201305094,0.0950082406333274,0.0620175350873297,0.0449956967220607,0.2371638232024968,0.1154356485253394,0.4878296355503635,0.0166810479849603
